ID,Gene Symbol
214330_PM_at,ATPAF2
214331_PM_at,TSFM
214332_PM_s_at,TSFM
214333_PM_x_at,IDH3G
214334_PM_x_at,DAZAP2
214335_PM_at,RPL18
214336_PM_s_at,COPA
214337_PM_at,COPA
214338_PM_at,DNAJB12
214339_PM_s_at,MAP4K1
214340_PM_at,ALOX12P2
214341_PM_at,THTPA
214342_PM_at,ATXN7L1
214343_PM_s_at,ATXN7L1
214344_PM_at,LOC92973
214345_PM_at,
214346_PM_at,C1QL1
214347_PM_s_at,DDC
214348_PM_at,TACR2
214349_PM_at,
214350_PM_at,SNTB2
214351_PM_x_at,RPL13
214352_PM_s_at,KRAS
214353_PM_at,
214354_PM_x_at,SFTPB
214355_PM_x_at,CTAGE4 /// CTAGE5 /// CTAGE6 /// CTAGE8 /// CTAGE9 /// LOC441294 /// LOC647288
214356_PM_s_at,KIAA0368
214357_PM_at,C1orf105
214358_PM_at,ACACA
214359_PM_s_at,HSP90AB1
214360_PM_at,SMARCA4
214361_PM_s_at,RGS12
214362_PM_at,RGS12
214363_PM_s_at,MATR3
214364_PM_at,MTERFD2
214365_PM_at,TPM3
214366_PM_s_at,ALOX5
214367_PM_at,RASGRP2
214368_PM_at,RASGRP2
214369_PM_s_at,RASGRP2
214370_PM_at,S100A8
214371_PM_at,TSSK2
214372_PM_x_at,ERN2
214373_PM_at,
214374_PM_s_at,PPFIBP1
214375_PM_at,LOC729222 /// PPFIBP1
214376_PM_at,
214377_PM_s_at,CTRL
214378_PM_at,TFPI
214379_PM_at,HNRPDL
214380_PM_at,PRPF31
214381_PM_at,LOC441601
214382_PM_at,UNC93A
214383_PM_x_at,KLHDC3
214384_PM_s_at,DCTN2
214385_PM_s_at,LOC100293983 /// MUC5AC
214386_PM_at,
214387_PM_x_at,SFTPC
214388_PM_at,
214389_PM_at,SLC5A12
214390_PM_s_at,BCAT1
214391_PM_x_at,PTGER1
214392_PM_at,IRGC
214393_PM_at,RND2
214394_PM_x_at,EEF1D
214395_PM_x_at,EEF1D
214396_PM_s_at,MBD2
214397_PM_at,MBD2
214398_PM_s_at,IKBKE
214399_PM_s_at,LOC100288809
214400_PM_at,INSL3
214401_PM_at,PAX1
214402_PM_s_at,SFI1
214403_PM_x_at,SPDEF
214404_PM_x_at,SPDEF
214405_PM_at,
214406_PM_s_at,SLC7A4
214407_PM_x_at,GYPB
214408_PM_s_at,RFPL1S /// RFPL3S
214409_PM_at,RFPL3S
214410_PM_at,TRPM1
214411_PM_x_at,CTRB1 /// CTRB2
214412_PM_at,H2AFB1 /// H2AFB3
214413_PM_at,TAT
214414_PM_x_at,HBA1 /// HBA2
214415_PM_at,PLGLB1 /// PLGLB2
214416_PM_at,
214417_PM_s_at,FETUB
214418_PM_at,CT62
214419_PM_s_at,CYP2C9
214420_PM_s_at,CYP2C9
214421_PM_x_at,CYP2C9
214422_PM_at,RAD23B
214423_PM_x_at,ALDOB
214424_PM_s_at,ALDOB
214425_PM_at,AMBP
214426_PM_x_at,CHAF1A
214427_PM_at,NOP2
214428_PM_x_at,C4A /// C4B /// LOC100292046
214429_PM_at,MTMR6
214430_PM_at,GLA
214431_PM_at,GMPS
214432_PM_at,ATP1A3
214433_PM_s_at,SELENBP1
214434_PM_at,HSPA12A
214435_PM_x_at,RALA
214436_PM_at,FBXL2
214437_PM_s_at,SHMT2
214438_PM_at,HLX
214439_PM_x_at,BIN1
214440_PM_at,NAT1
214441_PM_at,STX6
214442_PM_s_at,PIAS2
214443_PM_at,PVR
214444_PM_s_at,PVR
214445_PM_at,ELL2
214446_PM_at,ELL2
214447_PM_at,ETS1
214448_PM_x_at,NFKBIB
214449_PM_s_at,RHOQ
214450_PM_at,CTSW
214451_PM_at,TFAP2B
214452_PM_at,BCAT1
214453_PM_s_at,IFI44
214454_PM_at,ADAMTS2
214455_PM_at,HIST1H2BC
214456_PM_x_at,SAA1 /// SAA2
214457_PM_at,HOXA2
214458_PM_at,TRAF3IP1
214459_PM_x_at,HLA-C
214460_PM_at,LSAMP
214461_PM_at,LBP
214462_PM_at,SOCS6
214463_PM_x_at,HIST1H4J
214464_PM_at,CDC42BPA
214465_PM_at,ORM1 /// ORM2
214466_PM_at,GJA5
214467_PM_at,GPR65
214468_PM_at,MYH6
214469_PM_at,HIST1H2AE
214470_PM_at,KLRB1
214471_PM_x_at,LHB
214472_PM_at,HIST1H2AD /// HIST1H3D
214473_PM_x_at,PMS2L3
214474_PM_at,PRKAB2
214475_PM_x_at,CAPN3
214476_PM_at,TFF2
214477_PM_at,MLLT1
214478_PM_at,SPP2
214479_PM_at,GFRA3
214480_PM_at,ETV3
214481_PM_at,HIST1H2AM
214482_PM_at,ZBTB25
214483_PM_s_at,ARFIP1
214484_PM_s_at,SIGMAR1
214485_PM_at,ODF1
214486_PM_x_at,CFLAR
214487_PM_s_at,RAP2A /// RAP2B
214488_PM_at,RAP2B
214489_PM_at,FSHB
214490_PM_at,ARSF
214491_PM_at,SSTR3
214492_PM_at,SGCD
214493_PM_s_at,INADL
214494_PM_s_at,SPG7
214495_PM_at,CACNG2
214496_PM_x_at,MYST4
214497_PM_s_at,NHLH2
214498_PM_at,ASIP
214499_PM_s_at,BCLAF1
214500_PM_at,H2AFY
214501_PM_s_at,H2AFY
214502_PM_at,HIST1H2BJ
214503_PM_x_at,GPR135
214504_PM_at,ABO
214505_PM_s_at,FHL1
214506_PM_at,GPR182
214507_PM_s_at,EXOSC2
214508_PM_x_at,CREM
214509_PM_at,HIST1H3I
214510_PM_at,GPR20
214511_PM_x_at,FCGR1B
214512_PM_s_at,SUB1
214513_PM_s_at,CREB1
214514_PM_at,MCM3AP
214515_PM_at,OR1E1
214516_PM_at,HIST1H4B
214517_PM_at,KRTAP5-9
214518_PM_at,PDHA2
214519_PM_s_at,RLN2
214520_PM_at,FOXC2
214521_PM_at,HES2
214522_PM_x_at,HIST1H2AD /// HIST1H3D
214523_PM_at,CEBPE
214524_PM_at,GHRH
214525_PM_x_at,MLH3
214526_PM_x_at,LOC441259 /// PMS2L1 /// PMS2L14 /// PMS2L2
214527_PM_s_at,PQBP1
214528_PM_s_at,PAX8
214529_PM_at,TSHB
214530_PM_x_at,EPB41
214531_PM_s_at,SNX1
214532_PM_x_at,POU5F1B
214533_PM_at,CMA1
214534_PM_at,HIST1H1B
214535_PM_s_at,ADAMTS2
214536_PM_at,SLURP1
214537_PM_at,HIST1H1D
214538_PM_x_at,RGS6
214539_PM_at,SERPINB10
214540_PM_at,HIST1H2BO
214541_PM_s_at,QKI
214542_PM_x_at,HIST1H2AI
214543_PM_x_at,QKI
214544_PM_s_at,SNAP23
214545_PM_s_at,PROSC
214546_PM_s_at,P2RY11
214547_PM_at,ADCY10
214548_PM_x_at,GNAS
214549_PM_x_at,SPRR1A
214550_PM_s_at,TNPO3
214551_PM_s_at,CD7
214552_PM_s_at,RABEP1
214553_PM_s_at,ARPP19
214554_PM_at,HIST1H2AL
214555_PM_at,SSTR5
214556_PM_at,SSTR4
214557_PM_at,PTTG2
214558_PM_at,GPR12
214559_PM_at,DRD3
214560_PM_at,FPR3
214561_PM_at,LILRP2
214562_PM_at,HIST1H4L
214563_PM_at,PCDHGC3
214564_PM_s_at,PCDHGC3
214565_PM_s_at,SMR3A /// SMR3B
214566_PM_at,SMR3A
214567_PM_s_at,XCL1 /// XCL2
214568_PM_at,TPSD1
214569_PM_at,IFNA5
214570_PM_x_at,LOC100294050 /// POM121L10P /// POM121L1P /// POM121L4P /// POM121L8P /// POM121L9P
214571_PM_at,FGF3
214572_PM_s_at,INSL3 /// JAK3
214574_PM_x_at,LST1
214575_PM_s_at,AZU1
214576_PM_at,KRT36
214577_PM_at,MAP1B
214578_PM_s_at,ROCK1
214579_PM_at,NIPAL3
214580_PM_x_at,KRT6A /// KRT6B /// KRT6C
214581_PM_x_at,TNFRSF21
214582_PM_at,PDE3B
214583_PM_at,DDI2 /// RSC1A1
214584_PM_x_at,ACACB
214585_PM_s_at,VPS52
214586_PM_at,GPR37
214587_PM_at,COL8A1
214588_PM_s_at,MFAP3
214589_PM_at,FGF12
214590_PM_s_at,UBE2D1
214591_PM_at,KLHL4
214592_PM_s_at,SNAPC5
214593_PM_at,PIAS2
214594_PM_x_at,ATP8B1
214595_PM_at,KCNG1
214596_PM_at,CHRM3
214597_PM_at,SSTR2
214598_PM_at,CLDN8
214599_PM_at,IVL
214600_PM_at,TEAD1
214601_PM_at,TPH1
214602_PM_at,COL4A4
214603_PM_at,MAGEA2 /// MAGEA2B
214604_PM_at,HOXD11
214605_PM_x_at,GPR1
214606_PM_at,TSPAN2
214607_PM_at,PAK3
214608_PM_s_at,EYA1
214609_PM_at,PHOX2A
214610_PM_at,CYP11B1
214611_PM_at,GRIK1
214612_PM_x_at,MAGEA6
214613_PM_at,GPR3
214614_PM_at,MNX1
214615_PM_at,P2RY10
214616_PM_at,HIST1H3E
214617_PM_at,PRF1
214618_PM_at,CFLAR
214619_PM_at,CRHR1
214620_PM_x_at,PAM
214621_PM_at,GYS2
214622_PM_at,CYP21A2
214623_PM_at,FBXW4P1
214624_PM_at,UPK1A
214625_PM_s_at,MINK1
214626_PM_s_at,GANAB
214627_PM_at,EPX
214628_PM_at,NHLH1
214629_PM_x_at,RTN4
214630_PM_at,CYP11B2
214631_PM_at,ZBTB33
214632_PM_at,NRP2
214633_PM_at,SOX3
214634_PM_at,
214635_PM_at,CLDN9
214636_PM_at,CALCB
214637_PM_at,OSM
214638_PM_s_at,CCNT2
214639_PM_s_at,HOXA1
214640_PM_at,UNC93A
214641_PM_at,COL4A3
214642_PM_x_at,MAGEA5
214643_PM_x_at,BIN1
214644_PM_at,HIST1H2AK
214645_PM_at,
214646_PM_at,HIST1H3J
214647_PM_s_at,HFE
214648_PM_at,GPX5
214649_PM_s_at,MTMR2
214650_PM_x_at,MOG
214651_PM_s_at,HOXA9
214652_PM_at,DRD1
214655_PM_at,GPR6
214656_PM_x_at,MYO1C
214657_PM_s_at,NEAT1
214658_PM_at,TMED7
214659_PM_x_at,YLPM1
214660_PM_at,PELO
214661_PM_s_at,NOP14
214662_PM_at,WDR43
214663_PM_at,DSTYK
214664_PM_at,PAICS
214665_PM_s_at,CHP
214666_PM_x_at,IREB2
214667_PM_s_at,TP53I11
214668_PM_at,C13orf1
214669_PM_x_at,IGK@ /// IGKC /// IGKV3-20 /// LOC100291682
214670_PM_at,ZKSCAN1
214671_PM_s_at,ABR
214672_PM_at,TTLL5
214673_PM_s_at,HUWE1
214674_PM_at,USP19
214675_PM_at,NUP188
214676_PM_x_at,MUC3A /// MUC3B
214677_PM_x_at,IGL@
214678_PM_x_at,ZFX
214679_PM_x_at,GNA11
214680_PM_at,NTRK2
214681_PM_at,GK
214682_PM_at,LOC399491
214683_PM_s_at,CLK1
214684_PM_at,MEF2A
214685_PM_at,C4orf10
214686_PM_at,ZNF266
214687_PM_x_at,ALDOA
214688_PM_at,TLE4
214689_PM_at,PAPPA2
214690_PM_at,TAF1B
214691_PM_x_at,FAM63B
214692_PM_s_at,JRK
214693_PM_x_at,KIAA1245 /// LOC100288142 /// LOC200030 /// NBPF1 /// NBPF10 /// NBPF11 /// NBPF14 /// NBPF15 /// NBPF16 /// NBPF8 /// NBPF9
214694_PM_at,LOC729143 /// MPRIP
214695_PM_at,UBAP2L
214696_PM_at,C17orf91
214697_PM_s_at,ROD1
214698_PM_at,ROD1
214699_PM_x_at,WIPI2
214700_PM_x_at,RIF1
214701_PM_s_at,FN1
214702_PM_at,FN1
214703_PM_s_at,MAN2B2
214704_PM_at,TCF25
214705_PM_at,INADL
214706_PM_at,ZNF200
214707_PM_x_at,ALMS1
214708_PM_at,SNTB1
214709_PM_s_at,KTN1
214710_PM_s_at,CCNB1
214711_PM_at,GATC
214712_PM_at,RUNDC2C
214713_PM_at,YLPM1
214714_PM_at,ZNF394
214715_PM_x_at,ZNF160
214716_PM_at,BMP2K
214717_PM_at,DKFZp434H1419
214718_PM_at,GATAD1
214719_PM_at,SLC46A3
214720_PM_x_at,Sep-10
214721_PM_x_at,CDC42EP4
214722_PM_at,NOTCH2NL
214723_PM_x_at,ANKRD36
214724_PM_at,DIXDC1
214725_PM_at,C8orf84
214726_PM_x_at,ADD1
214727_PM_at,BRCA2
214728_PM_x_at,SMARCA4
214729_PM_at,TWISTNB
214730_PM_s_at,GLG1
214731_PM_at,
214732_PM_at,SP1
214733_PM_s_at,YIPF1
214734_PM_at,EXPH5
214735_PM_at,IPCEF1
214736_PM_s_at,ADD1
214737_PM_x_at,HNRNPC
214738_PM_s_at,NEK9
214739_PM_at,LRCH3
214740_PM_at,POLR2J /// POLR2J2 /// POLR2J3
214741_PM_at,ZNF131
214742_PM_at,AZI1
214743_PM_at,CUX1
214744_PM_s_at,RPL23
214745_PM_at,PLCH1
214746_PM_s_at,ZNF467
214747_PM_at,ZBED4
214748_PM_at,N4BP2L2
214749_PM_s_at,ARMCX6 /// LOC653354
214750_PM_at,PLAC4
214751_PM_at,ZNF468
214752_PM_x_at,FLNA
214753_PM_at,N4BP2L2
214754_PM_at,TET3
214755_PM_at,UAP1L1
214756_PM_x_at,PMS2L1
214757_PM_at,PMS2L2
214758_PM_at,DCAF4
214759_PM_at,WTAP
214760_PM_at,ZNF337
214761_PM_at,ZNF423
214762_PM_at,ATP6V1G2
214763_PM_at,ACOT11
214764_PM_at,RRP15
214765_PM_s_at,NAAA
214766_PM_s_at,AHCTF1
214767_PM_s_at,HSPB6
214768_PM_x_at,IGK@ /// IGKC
214769_PM_at,CLCN4
214770_PM_at,MSR1
214771_PM_x_at,MPRIP
214772_PM_at,C11orf41
214773_PM_x_at,TIPRL
214774_PM_x_at,TOX3
214775_PM_at,N4BP3
214776_PM_x_at,XYLB
214777_PM_at,IGKV4-1
214778_PM_at,MEGF8
214779_PM_s_at,SGSM3
214780_PM_s_at,MYO9B
214781_PM_at,
214782_PM_at,CTTN
214783_PM_s_at,ANXA11
214784_PM_x_at,XPO6
214785_PM_at,VPS13A
214786_PM_at,MAP3K1
214787_PM_at,DENND4A
214788_PM_x_at,DDN
214789_PM_x_at,SFRS2B
214790_PM_at,SENP6
214791_PM_at,SP140L
214792_PM_x_at,VAMP2
214793_PM_at,DUSP7
214794_PM_at,PA2G4
214795_PM_at,ZMYND8
214796_PM_at,C8orf79
214797_PM_s_at,CDK18
214798_PM_at,ATP2C2
214799_PM_at,NFASC
214800_PM_x_at,BTF3
214801_PM_at,
214802_PM_at,EXOC7
214803_PM_at,CDH6
214804_PM_at,CENPI
214805_PM_at,EIF4A1
214806_PM_at,BICD1
214807_PM_at,
214808_PM_at,
214809_PM_at,
214811_PM_at,RIMBP2
214812_PM_s_at,MOBKL1B
214813_PM_at,ZNF75D
214814_PM_at,YTHDC1
214815_PM_at,TRIM33
214816_PM_x_at,C19orf40
214817_PM_at,UNC13A
214818_PM_at,CCDC57
214819_PM_at,IQSEC2
214820_PM_at,BRWD1
214821_PM_at,SLC25A4
214822_PM_at,FAM5B
214823_PM_at,ZNF204P
214824_PM_at,
214825_PM_at,FAM155A
214826_PM_at,PDE12
214827_PM_at,PARD6B
214828_PM_s_at,RRP7A /// RRP7B
214829_PM_at,AASS
214830_PM_at,SLC38A6
214831_PM_at,MED28
214832_PM_at,HNF4A
214833_PM_at,TMEM63A
214834_PM_at,PAR5
214835_PM_s_at,SUCLG2
214836_PM_x_at,IGK@ /// IGKC
214837_PM_at,
214838_PM_at,SFT2D2
214839_PM_at,LOC157627
214840_PM_at,TOM1L2
214841_PM_at,CNIH3
214842_PM_s_at,
214843_PM_s_at,USP33
214844_PM_s_at,DOK5
214845_PM_s_at,CALU
214846_PM_s_at,ALPK3
214847_PM_s_at,GPSM3
214848_PM_at,
214849_PM_at,KCTD20
214850_PM_at,LOC100170939
214851_PM_at,HNF4A
214852_PM_x_at,VPS13A
214853_PM_s_at,SHC1
214854_PM_at,
214855_PM_s_at,RALGAPA1
214856_PM_at,SPTBN1
214857_PM_at,
214858_PM_at,PP14571
214859_PM_at,FSTL4
214860_PM_at,SLC9A7
214861_PM_at,KDM4C
214862_PM_x_at,
214863_PM_at,LOC100287602
214864_PM_s_at,GRHPR
214865_PM_at,DOT1L
214866_PM_at,PLAUR
214867_PM_at,
214868_PM_at,PIWIL1
214869_PM_x_at,GAPVD1
214870_PM_x_at,LOC100288442 /// LOC339047 /// NPIP
214871_PM_x_at,LOC100287590
214872_PM_at,RIF1
214873_PM_at,LRP5L
214874_PM_at,PKP4
214875_PM_x_at,APLP2
214876_PM_s_at,TUBGCP5
214877_PM_at,CDKAL1
214878_PM_at,ZNF37A /// ZNF37B
214879_PM_x_at,USF2
214880_PM_x_at,CALD1
214881_PM_s_at,UBTF
214882_PM_s_at,SFRS2
214883_PM_at,THRA
214884_PM_at,MCF2
214885_PM_at,MYST1
214886_PM_s_at,N4BP2L1
214887_PM_at,N4BP2L1
214888_PM_at,CAPN2
214889_PM_at,FAM149A
214890_PM_s_at,FAM149A
214891_PM_at,FBXO21
214892_PM_x_at,C19orf29
214893_PM_x_at,HCN2
214894_PM_x_at,MACF1
214895_PM_s_at,ADAM10
214896_PM_at,
214897_PM_at,
214898_PM_x_at,MUC3B
214899_PM_at,ZNF780B
214900_PM_at,ZKSCAN1
214901_PM_at,ZNF8
214902_PM_x_at,
214903_PM_at,SYT2
214904_PM_at,ZNF41
214905_PM_at,RASGRF1
214906_PM_x_at,N4BP2L1
214907_PM_at,CEACAM21
214908_PM_s_at,TRRAP
214909_PM_s_at,DDAH2
214910_PM_s_at,APOM
214911_PM_s_at,BRD2
214912_PM_at,
214913_PM_at,ADAMTS3
214914_PM_at,FAM13C
214915_PM_at,ZNF362
214916_PM_x_at,IGH@ /// IGHA1 /// IGHA2 /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31 /// LOC100290375
214917_PM_at,PRKAA1
214918_PM_at,HNRNPM
214919_PM_s_at,ANKHD1-EIF4EBP3 /// EIF4EBP3
214920_PM_at,THSD7A
214921_PM_at,KCNMA1
214922_PM_at,ZNF484
214923_PM_at,ATP6V1D
214924_PM_s_at,TRAK1
214925_PM_s_at,SPTAN1
214926_PM_at,SPTAN1
214927_PM_at,ITGBL1
214928_PM_at,OBSL1
214929_PM_s_at,KIAA1109
214930_PM_at,SLITRK5
214931_PM_s_at,SRPK2
214932_PM_at,KIDINS220
214933_PM_at,CACNA1A
214934_PM_at,ATP9B
214935_PM_at,IL4I1 /// NUP62 /// SIGLEC11
214936_PM_at,LRCH1
214937_PM_x_at,PCM1
214938_PM_x_at,HMGB1
214939_PM_x_at,MLLT4
214940_PM_s_at,SMG6
214941_PM_s_at,PRPF40A
214942_PM_at,RBM34
214943_PM_s_at,RBM34
214944_PM_at,PHLPP2
214945_PM_at,FAM153A /// FAM153B /// FAM153C
214946_PM_x_at,FAM21A /// FAM21C /// FAM21D
214947_PM_at,FAM105A
214948_PM_s_at,TMF1
214949_PM_at,
214950_PM_at,
214951_PM_at,SLC26A10
214952_PM_at,NCAM1
214953_PM_s_at,APP
214954_PM_at,SUSD5
214955_PM_at,TMPRSS6
214956_PM_at,AAK1
214957_PM_at,ACTL8
214958_PM_s_at,TMC6
214959_PM_s_at,API5
214960_PM_at,API5
214961_PM_at,MTUS2
214962_PM_s_at,NUP160
214963_PM_at,NUP160
214964_PM_at,
214965_PM_at,SPATA2L
214966_PM_at,GRIK5
214967_PM_at,
214968_PM_at,DDX51
214969_PM_at,MAP3K9
214970_PM_s_at,ST6GAL1
214971_PM_s_at,ST6GAL1
214972_PM_at,MGEA5
214973_PM_x_at,IGHD /// LOC100290059 /// LOC100292999
214974_PM_x_at,CXCL5
214975_PM_s_at,MTMR1
214976_PM_at,RPL13
214977_PM_at,
214978_PM_s_at,PPFIA4
214979_PM_at,ABCC3
214980_PM_at,UBE3A
214981_PM_at,POSTN
214982_PM_at,SNRNP200
214983_PM_at,TTTY15
214984_PM_at,LOC100271836 /// LOC440354 /// LOC595101 /// LOC641298 /// SMG1
214985_PM_at,EXT1
214986_PM_x_at,PPIL2
214987_PM_at,GAB1
214988_PM_s_at,SON
214989_PM_x_at,
214990_PM_at,PIGO
214991_PM_s_at,PIGO
214992_PM_s_at,DNASE2
214993_PM_at,ASPHD1
214994_PM_at,APOBEC3F
214995_PM_s_at,APOBEC3F /// APOBEC3G
214996_PM_at,
214997_PM_at,SCAI
214998_PM_at,AAK1
214999_PM_s_at,RAB11FIP3
215000_PM_s_at,FEZ2
215001_PM_s_at,GLUL
215002_PM_at,LOC100132247 /// LOC348162 /// LOC613037 /// LOC728888 /// LOC729602 /// LOC729978 /// NPIPL2 /// NPIPL3
215003_PM_at,DGCR9
215004_PM_s_at,SF4
215005_PM_at,NECAB2
215006_PM_at,
215008_PM_at,TLL2
215009_PM_s_at,SEC31A
215010_PM_s_at,BRSK2
215011_PM_at,SNHG3
215012_PM_at,ZNF451
215013_PM_s_at,USP34
215014_PM_at,KCND3
215015_PM_at,CCDC64
215016_PM_x_at,DST
215017_PM_s_at,FNBP1L
215018_PM_at,KIAA1731
215019_PM_x_at,ZNF528
215020_PM_at,NRXN3
215021_PM_s_at,NRXN3
215022_PM_x_at,ZNF33A /// ZNF33B
215023_PM_s_at,PEX1
215024_PM_at,C7orf28B
215025_PM_at,NTRK3
215026_PM_x_at,SCNN1A
215027_PM_at,RAPGEF3
215028_PM_at,SEMA6A
215029_PM_at,
215030_PM_at,GRSF1
215031_PM_x_at,RNF126
215032_PM_at,RREB1
215033_PM_at,TM4SF1
215034_PM_s_at,TM4SF1
215035_PM_at,IGLV6-57
215036_PM_at,
215037_PM_s_at,BCL2L1
215038_PM_s_at,SETD2
215039_PM_at,HS2ST1 /// LOC339524
215040_PM_at,RNASEH2B
215041_PM_s_at,DOCK9
215042_PM_at,BMP6
215043_PM_s_at,SMA4 /// SMA5
215044_PM_s_at,STAM2
215045_PM_at,CELF3
215046_PM_at,C2orf67
215047_PM_at,TRIM58
215048_PM_at,ZNF280B
215049_PM_x_at,CD163
215050_PM_x_at,MAPKAPK2
215051_PM_x_at,AIF1
215052_PM_at,FRMPD4
215053_PM_at,SRCAP
215054_PM_at,EPOR
215055_PM_at,B3GNTL1
215056_PM_at,
215057_PM_at,LOC100272228
215058_PM_at,DENND5B
215059_PM_at,
215060_PM_at,
215061_PM_at,METTL10
215062_PM_at,
215063_PM_x_at,LRRC40
215064_PM_at,SC5DL
215065_PM_at,PHF8
215066_PM_at,PTPRF
215067_PM_x_at,PRDX2
215068_PM_s_at,FBXL18
215069_PM_at,NMT2
215070_PM_x_at,RABGAP1
215071_PM_s_at,HIST1H2AC
215072_PM_x_at,C10orf137
215073_PM_s_at,NR2F2
215074_PM_at,MYO1B
215075_PM_s_at,GRB2
215076_PM_s_at,COL3A1
215077_PM_at,
215078_PM_at,SOD2
215079_PM_at,
215080_PM_s_at,AGAP2
215081_PM_at,KIAA1024
215082_PM_at,ELOVL5
215083_PM_at,
215084_PM_s_at,LRRC42
215085_PM_x_at,DLEC1
215086_PM_at,IBTK
215087_PM_at,C15orf39
215088_PM_s_at,SDHC
215089_PM_s_at,RBM10
215090_PM_x_at,LOC440434
215091_PM_s_at,GTF3A
215092_PM_s_at,NFAT5
215093_PM_at,NSDHL
215094_PM_at,CCDC52
215095_PM_at,
215096_PM_s_at,ESD
215097_PM_at,CAPZB
215098_PM_at,RXRB
215099_PM_s_at,RXRB
215100_PM_at,C6orf105
215101_PM_s_at,CXCL5
215102_PM_at,DPY19L1P1
215103_PM_at,CYP2C18
215104_PM_at,NRIP2
215105_PM_at,CG030
215106_PM_at,TTC22
215107_PM_s_at,TTC22
215108_PM_x_at,TOX3
215109_PM_at,LOC100288007
215110_PM_at,MBL1P
215111_PM_s_at,TSC22D1
215112_PM_x_at,MCF2L2
215113_PM_s_at,SENP3
215114_PM_at,SENP3
215115_PM_x_at,NTRK3
215116_PM_s_at,DNM1
215117_PM_at,RAG2
215118_PM_s_at,IGHA1
215119_PM_at,MYO16
215120_PM_s_at,SAMD4A
215121_PM_x_at,CYAT1 /// IGLV1-44
215122_PM_at,TBX6
215123_PM_at,LOC100288332 /// LOC100288583 /// NPIPL3
215124_PM_at,ZNF550
215125_PM_s_at,UGT1A1 /// UGT1A10 /// UGT1A3 /// UGT1A4 /// UGT1A5 /// UGT1A6 /// UGT1A7 /// UGT1A8 /// UGT1A9
215126_PM_at,
215127_PM_s_at,RBMS1
215128_PM_at,
215129_PM_at,PIK3C2G
215130_PM_s_at,IQCK
215131_PM_at,IQCK
215132_PM_at,
215133_PM_s_at,FAM153A /// FAM153B
215134_PM_at,PI4K2A
215135_PM_at,DNPEP
215136_PM_s_at,EXOSC8
215137_PM_at,
215138_PM_s_at,KAZ
215139_PM_at,ARHGEF10
215140_PM_at,
215141_PM_at,C4orf10
215142_PM_at,CXorf27
215143_PM_at,DPY19L2P2
215144_PM_at,
215145_PM_s_at,CNTNAP2
215146_PM_s_at,TTC28
215147_PM_at,
215148_PM_s_at,APBA3
215149_PM_at,
215150_PM_at,YOD1
215151_PM_at,DOCK10
215152_PM_at,MYB
215153_PM_at,NOS1AP
215154_PM_at,ULK2
215155_PM_at,HEXA
215156_PM_at,WDR61
215157_PM_x_at,PABPC1
215158_PM_s_at,DEDD
215159_PM_s_at,NADK
215160_PM_x_at,LOC100289068 /// LOC642236
215161_PM_at,CAMK1G
215162_PM_at,RALGAPA1
215163_PM_at,
215164_PM_at,
215165_PM_x_at,UMPS
215166_PM_at,IGSF9B
215167_PM_at,MED14
215168_PM_at,TIMM17A
215169_PM_at,SLC35E2
215170_PM_s_at,CEP152
215171_PM_s_at,TIMM17A
215172_PM_at,PTPN20A /// PTPN20B
215173_PM_at,LRRC50
215174_PM_at,FMO6P
215175_PM_at,PCNX
215176_PM_x_at,IGK@ /// IGKC /// LOC100291464
215177_PM_s_at,ITGA6
215178_PM_x_at,NAAA
215179_PM_x_at,PGF
215180_PM_at,
215181_PM_at,CDH22
215182_PM_x_at,
215183_PM_at,
215184_PM_at,DAPK2
215185_PM_at,
215186_PM_at,TBC1D30
215187_PM_at,FLJ11292
215188_PM_at,STK24
215189_PM_at,KRT81 /// KRT86
215190_PM_at,EIF3M
215191_PM_at,
215192_PM_at,PMS2L4
215193_PM_x_at,HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5 /// LOC100133661 /// LOC100294036
215194_PM_at,PRKCA
215195_PM_at,PRKCA
215196_PM_at,
215197_PM_at,
215198_PM_s_at,CALD1
215199_PM_at,CALD1
215200_PM_x_at,
215201_PM_at,REPS1
215202_PM_at,LOC91316
215203_PM_at,GOLGA4
215204_PM_at,
215205_PM_x_at,NCOR2
215206_PM_at,
215207_PM_x_at,NUS1 /// NUS1P3
215208_PM_x_at,RPL35A
215209_PM_at,SEC24D
215210_PM_s_at,DLST
215211_PM_at,RRN3P1
215212_PM_at,
215213_PM_at,NUP54
215214_PM_at,IGLC1 /// IGLL5 /// IGLV3-16 /// IGLV3-25
215215_PM_s_at,LOC81691
215216_PM_at,VPS16
215217_PM_at,IGKC
215218_PM_s_at,WDR62
215219_PM_at,DOPEY2
215220_PM_s_at,TPR
215221_PM_at,
215222_PM_x_at,MACF1
215223_PM_s_at,SOD2
215224_PM_at,SNORA21
215225_PM_s_at,GPR17
215226_PM_at,EXPH5
215227_PM_x_at,ACP1
215228_PM_at,NHLH2
215229_PM_at,LOC100129973
215230_PM_x_at,EIF3C /// EIF3CL
215231_PM_at,PRKAG2
215232_PM_at,RICH2
215233_PM_at,JMJD6
215234_PM_at,
215235_PM_at,SPTAN1
215236_PM_s_at,PICALM
215237_PM_at,DOCK9
215238_PM_s_at,DOCK9
215239_PM_x_at,ZNF273
215240_PM_at,ITGB3
